timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
3428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3432000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4228000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4328000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5228000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5328000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6228000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6328000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7228000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7328000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8228000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8328000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8428000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8528000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8628000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8728000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8828000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8928000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
9028000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
9128000,0,47.3977508,8.5456074,488.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
